36.5, A, 462.55005518601735, 
36.75, A, 896.9380977002978, 
37.0, A, 747.3904635010115, 
37.25, A, 329.89206662032666, 
37.5, A, 992.8819690519338, 
37.75, A, 593.9850082022316, 
38.0, B, 45.43628197795839, 
38.25, B, 162.51687977729713, 
38.5, B, 87.55347477584085, 
38.75, A, 89.12841550809364, 
39.0, A, 585.816608786299, 
39.25, A, 507.3648409122845, 
39.5, A, 812.7824509257817, 
39.75, A, 241.14240990782517, 
40.0, A, 226.55797455938347, 
40.25, B, 290.50472220942197, 
40.5, A, 370.82466835206554, 
40.75, A, 305.84328873480683, 
41.0, A, 383.0225693644469, 
41.25, A, 319.8613061677122, 
41.5, B, 19.109302989070088, 
41.75, B, 85.36944130837819, 
42.0, A, 314.38893231266144, 
42.25, A, 450.13057985155996, 
42.5, A, 125.17346990207501, 
42.75, A, 46.155054567360146, 
43.0, A, 968.5846417540001, 
43.25, A, 701.1478880863331, 
43.5, B, 93.64307297158526, 
43.75, B, 237.69637080575208, 
44.0, A, 127.6534385437463, 
44.25, B, 82.64831872446176, 
44.5, A, 208.98384061258932, 
44.75, A, 681.7889986318138, 
45.0, A, 313.815821971515, 
45.25, A, 259.15456121141887, 
45.5, B, 298.9358932211634, 
45.75, A, 483.5301669122411, 
46.0, A, 839.2070079472571, 
46.25, B, 117.9797203920154, 
46.5, A, 849.292085606646, 
46.75, A, 993.8056479144852, 
47.0, A, 705.0512860453753, 
47.25, A, 397.1382713521546, 
47.5, A, 19.55087719423981, 
47.75, A, 24.21849881026516, 
48.0, B, 270.34853596557014, 
48.25, A, 461.56379991511454, 
48.5, A, 558.1228020648797, 
48.75, A, 370.7946207019039, 
49.0, A, 326.03961589982225, 
49.25, A, 496.73246650858187, 
49.5, A, 771.0572616714394, 
49.75, B, 37.3958736008907, 
50.0, A, 428.7679692972082, 
50.25, B, 274.1627311594708, 
50.5, A, 51.00492604790147, 
50.75, A, 253.19559810702262, 
51.0, B, 217.1408993388511, 
51.25, A, 825.814830349139, 
51.5, A, 69.23133330058013, 
51.75, B, 165.9419558710583, 
52.0, A, 63.20814398247161, 
52.25, A, 332.61316647507243, 
52.5, B, 177.1670900573812, 
52.75, A, 314.4209031839429, 
53.0, B, 51.4975550546852, 
53.25, A, 470.11163657372583, 
53.5, A, 218.49891330135483, 
53.75, B, 87.96386699295046, 
54.0, A, 815.1580999047655, 
54.25, A, 81.95692090279314, 
54.5, A, 217.0054979874736, 
54.75, A, 159.75749541582897, 
55.0, A, 606.4502432613125, 
55.25, A, 861.9886709642476, 
55.5, A, 962.4807085350106, 
55.75, A, 357.6181001239798, 
56.0, A, 920.4233702049139, 
56.25, A, 11.86621216794051, 
56.5, A, 317.73401065804245, 
56.75, B, 38.977738256965914, 
57.0, B, 151.48107765856105, 
57.25, A, 787.9746082405561, 
57.5, A, 767.3487493624762, 
57.75, A, 182.28654853857844, 
58.0, A, 942.1546392474118, 
58.25, A, 562.1183924741297, 
58.5, A, 210.50550026124964, 
58.75, A, 338.4142702826888, 
59.0, A, 791.2416492165548, 
59.25, A, 796.9081012349064, 
59.5, A, 700.0565946039361, 
59.75, A, 267.9489993576414, 
60.0, A, 695.9326409850096, 
60.25, A, 270.43401436383436, 
60.5, A, 830.7374493235675, 
60.75, B, 181.20723422524645, 
61.0, B, 91.39267274445217, 
61.25, A, 918.7168484651946, 
61.5, A, 331.33187643310015, 
61.75, B, 210.0284011283738, 
62.0, A, 372.9810310431564, 
62.25, A, 291.7904391351777, 
62.5, A, 344.53103795169744, 
62.75, B, 159.09806128331115, 
63.0, A, 704.4410223162296, 
63.25, B, 39.11145458579103, 
63.5, A, 826.6220834530656, 
63.75, A, 755.6862459830545, 
64.0, B, 272.25390719241324, 
64.25, B, 90.90501748970618, 
64.5, B, 160.25817550793994, 
64.75, A, 298.4595769548835, 
65.0, A, 971.2909188632729, 
65.25, B, 289.2713686651033, 
65.5, B, 208.89292507991087, 
65.75, A, 353.76586203499807, 
66.0, A, 584.8866796797421, 
66.25, B, 178.40728968843683, 
66.5, A, 436.53310659624583, 
66.75, A, 263.82430503414014, 
67.0, A, 952.5208434159747, 
67.25, B, 274.26485669326195, 
67.5, B, 242.90379186541534, 
67.75, A, 429.1814483672633, 
68.0, B, 145.08246369712123, 
68.25, B, 203.33220686582786, 
68.5, A, 503.60315276296075, 
68.75, A, 752.9490627134485, 
69.0, A, 713.4565480045375, 
69.25, A, 123.99147986280322, 
69.5, A, 282.460570470376, 
69.75, B, 29.520720670116138, 
70.0, B, 240.8244178900161, 
70.25, A, 958.4040336636715, 
70.5, A, 375.6858297209277, 
70.75, B, 83.80785033388459, 
71.0, A, 854.0984774807532, 
71.25, A, 693.4725726452934, 
71.5, A, 15.673333867505786, 
71.75, B, 272.59187136114946, 
72.0, A, 460.5645104967856, 
72.25, B, 145.14147549153867, 
72.5, B, 259.70369080003496, 
72.75, A, 96.72436700120299, 
73.0, A, 696.8679858142424, 
73.25, A, 540.0824245382406, 
73.5, B, 244.0400545544565, 
73.75, A, 503.1256021738161, 
74.0, A, 736.2946194745097, 
74.25, A, 888.7041274083069, 
74.5, B, 102.35997050268692, 
74.75, A, 657.6090928601621, 
75.0, B, 52.069148109539206, 
75.25, B, 96.1269276747679, 
75.5, A, 959.439902748645, 
75.75, A, 899.531149454388, 
76.0, A, 270.10186841828335, 
76.25, A, 787.3558177023561, 
76.5, A, 878.721144213623, 
76.75, B, 175.68227597546584, 
77.0, A, 972.8969306857844, 
77.25, A, 756.002512080275, 
77.5, B, 161.6270648663812, 
77.75, A, 651.2425263624558, 
78.0, A, 969.8316543157973, 
78.25, A, 863.5618381196252, 
78.5, A, 237.46403595742947, 
78.75, A, 966.634841580781, 
79.0, A, 967.6022052048014, 
79.25, B, 129.94721187449875, 
79.5, A, 639.977372064481, 
79.75, A, 109.81692282849706, 
80.0, B, 135.02847319651212, 
80.25, A, 122.99595133942074, 
80.5, B, 105.93460674675846, 
80.75, A, 350.12172502639544, 
81.0, A, 839.9739008362061, 
81.25, B, 115.62105036795116, 
81.5, A, 444.19435929698346, 
81.75, B, 109.131113027267, 
82.0, B, 286.85842318301144, 
82.25, B, 295.8331790942173, 
82.5, A, 461.2041934125162, 
82.75, A, 253.39786771022082, 
83.0, B, 171.05927155906528, 
83.25, B, 282.77525331010474, 
83.5, A, 345.514350490266, 
83.75, B, 278.1863622841237, 
84.0, A, 869.7341852261638, 
84.25, A, 88.32034252824843, 
84.5, A, 194.48280008292087, 
84.75, A, 698.9301800670181, 
85.0, B, 11.220883616757757, 
85.25, A, 632.807895814193, 
85.5, A, 862.2540821337235, 
85.75, A, 989.074376106774, 
86.0, A, 684.0143906873125, 
86.25, B, 138.92658798677303, 
86.5, B, 40.95832607073241, 
86.75, A, 390.0408907245738, 
87.0, A, 178.17460398083745, 
87.25, B, 262.7278361974726, 
87.5, B, 205.59290766678257, 
87.75, A, 494.5665625466149, 
88.0, B, 94.11458941021147, 
88.25, B, 270.2511085240693, 
88.5, B, 121.67440768605978, 
88.75, A, 652.2093282018521, 
89.0, A, 219.68980706163413, 
89.25, A, 417.9473741087067, 
89.5, A, 50.67266358467374, 
89.75, B, 195.99387033286536, 
90.0, A, 401.5684110830079, 
90.25, B, 38.57949485981267, 
90.5, A, 697.5483891605654, 
90.75, B, 67.77020386870018, 
91.0, A, 31.832781055248137, 
91.25, A, 551.1287647614363, 
91.5, A, 137.9868062394934, 
91.75, A, 861.9673524856296, 
92.0, A, 335.4155639073202, 
92.25, B, 250.6549778813329, 
92.5, B, 38.912362592279706, 
92.75, B, 70.56738563948352, 
93.0, B, 36.66321177135695, 
93.25, A, 314.7755811740742, 
93.5, B, 135.7529981860138, 
93.75, B, 114.76121586244275, 
94.0, A, 607.1523413042537, 
94.25, A, 146.51877227600858, 
94.5, A, 392.7679839755193, 
94.75, B, 214.591905101126, 
95.0, A, 626.4816051861326, 
95.25, B, 147.07700642996824, 
95.5, A, 627.56862168213, 
95.75, B, 147.36844946737125, 
